,0
ADO,1.0
B3GNT6,1.0
C11ORF53,1.0
CD209,1.0
CEBPA,1.0
CTAG2,1.0
DTD2,1.0
FAM109A,1.0
FFAR2,1.0
IFNW1,1.0
IL32,1.0
KBTBD13,1.0
KRTAP1.3,1.0
MAFA,1.0
NBPF15,1.0
NDST4,1.0
NLRP6,1.0
NPIPA5,1.0
NPIPB5,1.0
NPIPB6,1.0
NPM1,1.0
OR10H5,1.0
PDK3,1.0
RINL,1.0
RIT1,1.0
RPL14,1.0
RRP36,1.0
SDCBP,1.0
SOWAHA,1.0
SOX4,1.0
SP8,1.0
SPON2,1.0
TIGD4,1.0
TRIM15,1.0
ZNF787,1.0
BAGE.n,1.0
BAGE3.n-BAGE4.n-BAGE5.n,1.0
FLJ36000.n,1.0
KCNJ18.n,1.0
NKX2.1.n,1.0
RNU86.n,1.0
SELO.n,1.0
